school_name,rank,professor_name,department,faculty_url,lab_url,source_type,notes,research_description,research_tags,recent_work_cues,ra_opportunity_cues,advising_cues,uncertainty_flags
University of Delaware,70,Guangmo Tong,Computer & Information Sciences at the University of Delaware,https://udel.edu/~amotong,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",UNKNOWN,artificial intelligence; machine learning; language models,Recent News ☸ [Pin][Hiring] 2025-2026: We are looking for excellent candidates for Ph.D. || ☸ Paper VSAL: A Vision Solver with Adaptive Layouts for Graph Property Detection accepted by WWW 2026.,♦ Note: We are particularly looking for students with math/stats degrees.,UNKNOWN,missing_research_description; missing_advising_cues
University of Delaware,70,Guoquan Huang 0001,Computer & Information Sciences at the University of Delaware,https://udel.edu/~ghuang,,faculty_page,areas=vision; verified_by=official_domain,"Learn more from my CV … Research My research interests focus on state estimation and spatial perception for robotics and XR, including probabilistic sensing, localization, mapping, perception and planning of autonomous ground, aerial and underwater vehicles, as well as mobile devices: Simultaneous localization and...",artificial intelligence; robotics,"Guoquan (Paul) Huang Guoquan Huang @ UD about cv Research publications research group youtube github Teaching meeg311 meeg401 meeg467 meeg621 meeg624 meeg677 meeg877 2.004 (mit) Events PI2 Workshop TRO-SI: Visual SLAM IEEE MOST 2025 VINS Workshop 2021 VINS Workshop 2019 Guoquan (Paul) Huang Professor (ME/CIS),... || What's New (Oct 2025) Out latest ultrafast sqrt-VINS is published on TRO and open sourced: Demo 1 , Demo 2 .","Before that, I had been a research assistant for two years in the Dept.",UNKNOWN,missing_advising_cues
University of Delaware,70,Hagit Shatkay,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~shatkay,,faculty_page,"areas=bio,mlmining; verified_by=official_domain",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Delaware,70,Hui Fang 0001,Computer & Information Sciences at the University of Delaware,http://www.ece.udel.edu/~hfang,,faculty_page,areas=nlp; verified_by=official_domain,"My research has been supported by National Science Foundation, University of Delaware Research Foundation and companies such as HP Labs and JPMorgan Chase.",computational biology; bioinformatics; data mining; information retrieval,UNKNOWN,UNKNOWN,UNKNOWN,missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Delaware,70,Ilya Safro,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~isafro,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",I completed my undergraduate studies in Mathematics and Computer Science at Ben-Gurion University of the Negev in Israel.,artificial intelligence; machine learning; natural language processing; data mining,"2015-058 --> Recent Lab Awards areas: quantum computing, graph algorithms, combinatorial scientific computing, large-scale optimization --> deadline: 15th Jan 2014 --> 2024 Best Paper Award in Quantum Applications in IEEE Quantum Computing and Engineering 2023 Bao Bach's team won 1st place in Chicago Quantum... || I am co-chairing the Quantum Algorithms technical papers track in IEEE Quantum Computing and Engineering 2025 .",Click here to check if I have an immediate M.Sc./Ph.D./Undergraduate/Internship opening.,"Pehrson Graduate Student Achievement Award for Xiaoyuan Liu 2022 UD CIS Distinguished Graduate Student awards for Cameron Ibrahim, Ankit Kulshrestha, Ilya Tyagin 2020 Outstanding Mentor Award to Ilya Safro 2020 Outstanding PhD student in Computer Science for Justin Sybrandt 2019 IEEE High Performance Extreme...",NONE
University of Delaware,70,Ioannis M. Rekleitis,Computer & Information Sciences at the University of Delaware,https://www.cis.udel.edu/people/faculty/ioannis-rekleitis,,faculty_page,areas=ai; verified_by=official_domain,UNKNOWN,artificial intelligence; machine learning; computer vision; bioinformatics; robotics,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Delaware,70,K. Vijay-Shanker,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~vijay,,faculty_page,"areas=bio,mlmining,nlp; verified_by=official_domain",UNKNOWN,artificial intelligence; machine learning,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Delaware,70,Kathleen F. McCoy,Computer & Information Sciences at the University of Delaware,http://udel.edu/~mccoy,,faculty_page,areas=nlp; verified_by=official_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fetch_failed; missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Delaware,70,Keith S. Decker,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~decker,,faculty_page,areas=ai; verified_by=official_domain,UNKNOWN,artificial intelligence,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Delaware,70,Li Liao,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~lliao,,faculty_page,areas=bio; verified_by=official_domain,--> Research (Publications) My research interests are in bioinformatics.,artificial intelligence; machine learning; deep learning; computer vision; computational biology; bioinformatics; genomics; data mining,"IWBBIO 2006 The 13th International Work-Conference on Bioinformatics and Biomedical Engineering, July 15th-17th, 2025, Gran Canaria, Spain. || SIMULTECH 2026 The 16th International Conference on Simulation and Modeling Methodologies, Technologies and Applications (SIMULTECH), Porto, Portugal, July 18-20, 2026.",UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
University of Delaware,70,Mohammad Mahdi Khalili,Computer & Information Sciences at the University of Delaware,https://sites.udel.edu/khalili,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fetch_failed; missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Delaware,70,Rahmatollah Beheshti,Computer & Information Sciences at the University of Delaware,https://www.cis.udel.edu/people/faculty-profile/?id=265,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",UNKNOWN,artificial intelligence; machine learning; deep learning; computer vision; language models; bioinformatics; robotics,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Delaware,70,Roghayeh Barmaki,Computer & Information Sciences at the University of Delaware,https://www.cis.udel.edu/people/faculty-profile/?id=263,,faculty_page,areas=ai; verified_by=official_domain,UNKNOWN,artificial intelligence; machine learning; computer vision; bioinformatics; robotics,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
University of Delaware,70,Sandra Carberry,Computer & Information Sciences at the University of Delaware,https://www.eecis.udel.edu/~carberry,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain",UNKNOWN,artificial intelligence; natural language processing; data mining,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Abhishek Dubey,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=abhishek-dubey,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",UNKNOWN,UNKNOWN,School of Engineering | Vanderbilt University > Vanderbilt University Vanderbilt University Menu School of Engineering About About Engineering Meet the Dean Council of Advisors Fact Sheet Map General News Upcoming Events Lecture Series You@VU Admissions Undergraduate Graduate Academics Undergraduate Graduate NYC-MS... || Site Development: Digital Strategies (Communications and Marketing.) © 2026,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Bennett A. Landman,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=bennett-landman,,faculty_page,"areas=mlmining,vision; verified_by=official_domain",UNKNOWN,UNKNOWN,School of Engineering | Vanderbilt University > Vanderbilt University Vanderbilt University Menu School of Engineering About About Engineering Meet the Dean Council of Advisors Fact Sheet Map General News Upcoming Events Lecture Series You@VU Admissions Undergraduate Graduate Academics Undergraduate Graduate NYC-MS... || Site Development: Digital Strategies (Communications and Marketing.) © 2026,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Bobby Bodenheimer,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=robert-bodenheimer,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",UNKNOWN,UNKNOWN,School of Engineering | Vanderbilt University > Vanderbilt University Vanderbilt University Menu School of Engineering About About Engineering Meet the Dean Council of Advisors Fact Sheet Map General News Upcoming Events Lecture Series You@VU Admissions Undergraduate Graduate Academics Undergraduate Graduate NYC-MS... || Site Development: Digital Strategies (Communications and Marketing.) © 2026,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Bradley A. Malin,Department of Computer Science - School of EngineeringSchool of Engineering,https://hiplab.mc.vanderbilt.edu/people/malin,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Catie Chang,Department of Computer Science - School of EngineeringSchool of Engineering,http://www.cchanglab.net,http://www.cchanglab.net,lab_page,areas=mlmining; verified_by=lab_page+school_name_on_page,"Our research is highly interdisciplinary and collaborative, bridging fields such as engineering, computer science, neuroscience, psychology, and medicine.",artificial intelligence,"News 2026: Congrats to Kim, who has successfully defended her Ph.D. || 🧠 2026: Congrats to Yamin, who received the Sidney P Colowick graduate student scholarship!","2024: Welcome to Alex Douma, who joins us as a Research Assistant!","🎊 2025: Welcome to Runxuan Yu, who joins us as a PhD student!",NONE
Vanderbilt University,70,Daniel B. Work,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/daniel-work,,faculty_page,areas=mlmining; verified_by=official_domain,UNKNOWN,UNKNOWN,School of Engineering | Vanderbilt University > Vanderbilt University Vanderbilt University Menu School of Engineering About About Engineering Meet the Dean Council of Advisors Fact Sheet Map General News Upcoming Events Lecture Series You@VU Admissions Undergraduate Graduate Academics Undergraduate Graduate NYC-MS... || Site Development: Digital Strategies (Communications and Marketing.) © 2026,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Dario J. Englot,Department of Computer Science - School of EngineeringSchool of Engineering,https://www.vanderbilt.edu/vise/visepeople/dario-j-englot,,faculty_page,areas=mlmining; verified_by=official_domain,UNKNOWN,UNKNOWN,Events WoV Peer-to-Peer Groups WoV Resources List Resources Contact Us Research Labs Publications News Education Education Master of Engineering (ESI) Program in Engineering in Surgery and Intervention Explore the ESI program ESI Resource Library Training Program NIH/NIBIB T32EB021937 Summer Fellows Program Summer... || NIH Grant Writing – Miga June 2022 NIH Grant Writing – Johnson June 2022 NIH Workshop Short Talks April 2023 Learn more about the Master of Engineering Degree (ESI) Download the ESI degree program guide VISE Partners Vanderbilt School of Engineering Vanderbilt School of Medicine Medical Innovators Development...,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Gautam Biswas,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=gautam-biswas,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",UNKNOWN,UNKNOWN,School of Engineering | Vanderbilt University > Vanderbilt University Vanderbilt University Menu School of Engineering About About Engineering Meet the Dean Council of Advisors Fact Sheet Map General News Upcoming Events Lecture Series You@VU Admissions Undergraduate Graduate Academics Undergraduate Graduate NYC-MS... || Site Development: Digital Strategies (Communications and Marketing.) © 2026,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Ipek Oguz,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=ipek-oguz,,faculty_page,areas=vision; verified_by=official_domain,UNKNOWN,UNKNOWN,School of Engineering | Vanderbilt University > Vanderbilt University Vanderbilt University Menu School of Engineering About About Engineering Meet the Dean Council of Advisors Fact Sheet Map General News Upcoming Events Lecture Series You@VU Admissions Undergraduate Graduate Academics Undergraduate Graduate NYC-MS... || Site Development: Digital Strategies (Communications and Marketing.) © 2026,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Ivelin Georgiev,Department of Computer Science - School of EngineeringSchool of Engineering,https://www.vanderbilt.edu/evolution/person/ivelin-georgiev,,faculty_page,areas=bio; verified_by=official_domain,"For the translational component of our research, we apply structure-based protein design approaches to the development of new vaccine and antibody product candidates against a number of viruses of biomedical interest.",UNKNOWN,"Ivelin Georgiev - Evolution@Vanderbilt Evolution@Vanderbilt | Vanderbilt University Skip to main content link Home People Leadership Members Alumni Training & Outreach Trainee Information Travel Grant Outreach CoEvoD Training Program Teaching Undergraduate Courses Graduate Courses Journal Club News & Events News... || Comments are closed --> Join Evolution@VU Our Research in the News A Conservative Defense: Downstream NFLs resist evolutionary blitzes Evolved in the lab, found in nature: Uncovering hidden pH sensing abilities Vanderbilt researchers find warming quickens aging-related mortality in mosquitoes Researchers discover...",UNKNOWN,UNKNOWN,missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Jack H. Noble,Department of Computer Science - School of EngineeringSchool of Engineering,https://my.vanderbilt.edu/jacknoble,,faculty_page,areas=vision; verified_by=official_domain,"His research interests are in medical image processing an d analysis, including image registration and segmentation techniques, such as deep learning, statistical shape models, graph search, and level set techniques.",deep learning,UNKNOWN,UNKNOWN,"of EECS Vanderbilt University 2301 Vanderbilt Pl., VU Station B #351679 Nashville, TN 37235 Office: 359 Jacobs Hall Phone: 615-875-5539 Fax: 615-343-5459 Your Vanderbilt Alumni Current Students Faculty & Staff International Students Media Parents & Family Prospective Students Researchers Sports Fans Visitors &...",missing_recent_work_cues; missing_ra_opportunity_cues
Vanderbilt University,70,Kevin Leach,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=kevin-leach,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain",UNKNOWN,UNKNOWN,School of Engineering | Vanderbilt University > Vanderbilt University Vanderbilt University Menu School of Engineering About About Engineering Meet the Dean Council of Advisors Fact Sheet Map General News Upcoming Events Lecture Series You@VU Admissions Undergraduate Graduate Academics Undergraduate Graduate NYC-MS... || Site Development: Digital Strategies (Communications and Marketing.) © 2026,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Matthew Berger,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=matthew-berger,,faculty_page,"areas=nlp,vision; verified_by=official_domain",UNKNOWN,UNKNOWN,School of Engineering | Vanderbilt University > Vanderbilt University Vanderbilt University Menu School of Engineering About About Engineering Meet the Dean Council of Advisors Fact Sheet Map General News Upcoming Events Lecture Series You@VU Admissions Undergraduate Graduate Academics Undergraduate Graduate NYC-MS... || Site Development: Digital Strategies (Communications and Marketing.) © 2026,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Matthew Johnson-Roberson,Department of Computer Science - School of EngineeringSchool of Engineering,https://news.vanderbilt.edu/tag/matthew-johnson-roberson,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain",UNKNOWN,artificial intelligence; language models; robotics,"Archive | Matthew Johnson-Roberson | Vanderbilt University > Vanderbilt University Vanderbilt University Menu News Research Experts Magazine Athletics Events Close Menu Vanderbilt University Vanderbilt News All Vanderbilt Research Experts Magazine Athletics Events About This is Vanderbilt Quick Facts University... || Read More Feb 2, 2026 SPECIAL PODCAST EPISODE: Connecting our lives to AI and robotics with Matthew Johnson-Roberson What does the future of AI and robotics look like in our daily lives and as a career field?",UNKNOWN,UNKNOWN,missing_research_description; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Meiyi Ma,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=meiyi-ma,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",UNKNOWN,UNKNOWN,School of Engineering | Vanderbilt University > Vanderbilt University Vanderbilt University Menu School of Engineering About About Engineering Meet the Dean Council of Advisors Fact Sheet Map General News Upcoming Events Lecture Series You@VU Admissions Undergraduate Graduate Academics Undergraduate Graduate NYC-MS... || Site Development: Digital Strategies (Communications and Marketing.) © 2026,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Taehyun Hwang,Department of Computer Science - School of EngineeringSchool of Engineering,https://www.hwanglab.org,https://www.hwanglab.org,lab_page,"areas=ai,mlmining; verified_by=lab_page+school_name_on_page",12/03/2020: Our research to study spatial tumor and immune microenvironment using H&E image and spatial transcriptome for biomarker discovery related to immune checkpoint inhibitor in gastric cancer presented at 7th Digital Pathology & AI congress: USA and Europe!,artificial intelligence; machine learning; deep learning; computational biology; bioinformatics; genomics; reinforcement learning; data mining,10/15/2025: Our collaborative work with Dr. || 09/15/2025: Our collaborative work with Dr.,UNKNOWN,"Big congrats to Jean Clemenceau and Robert Schauner, our PhD students at CCLCM and Case Western Reserve University!",missing_ra_opportunity_cues
Vanderbilt University,70,Vishesh Kumar,Department of Computer Science - School of EngineeringSchool of Engineering,https://lab.vanderbilt.edu/live/person/vishesh-kumar,,faculty_page,"areas=ai,vision; verified_by=official_domain",UNKNOWN,artificial intelligence,Comments are closed --> Recent News LIVE’s Next Generation Learning Tools Featured in Vanderbilt Research News LIVE Students Win ACM SIGSOFT Distinguished Paper Award 2025 Ignite Tech Grant Recipients Announced LIVE Faculty Selected for AWS Education Equity Initiative Award Peabody Mindful Innovation Hub Spotlighted...,UNKNOWN,UNKNOWN,missing_research_description; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Xenofon D. Koutsoukos,Department of Computer Science - School of EngineeringSchool of Engineering,https://engineering.vanderbilt.edu/bio/?pid=xenofon-koutsoukos,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",UNKNOWN,UNKNOWN,School of Engineering | Vanderbilt University > Vanderbilt University Vanderbilt University Menu School of Engineering About About Engineering Meet the Dean Council of Advisors Fact Sheet Map General News Upcoming Events Lecture Series You@VU Admissions Undergraduate Graduate Academics Undergraduate Graduate NYC-MS... || Site Development: Digital Strategies (Communications and Marketing.) © 2026,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Vanderbilt University,70,Yuankai Huo,Department of Computer Science - School of EngineeringSchool of Engineering,https://my.vanderbilt.edu/huolab,,faculty_page,"areas=mlmining,vision; verified_by=official_domain",UNKNOWN,UNKNOWN,Your Vanderbilt Alumni Current Students Faculty & Staff International Students Media Parents & Family Prospective Students Researchers Sports Fans Visitors & Neighbors Quick Links PeopleFinder Libraries News Calendar Maps A-Z © Vanderbilt University · All rights reserved.,"Then, he had worked as a Research Assistant Professor at Vanderbilt University , and later, a Senior Research Scientist at PAII Labs .",Your Vanderbilt Alumni Current Students Faculty & Staff International Students Media Parents & Family Prospective Students Researchers Sports Fans Visitors & Neighbors Quick Links PeopleFinder Libraries News Calendar Maps A-Z © Vanderbilt University · All rights reserved.,missing_research_description; missing_research_tags
Vanderbilt University,70,Ákos Lédeczi,Department of Computer Science - School of EngineeringSchool of Engineering,https://www.isis.vanderbilt.edu/akos,,faculty_page,areas=ai; verified_by=official_domain,UNKNOWN,artificial intelligence; machine learning; robotics,"News Devin Jean has defended his PhD dissertation on tools for introductory computing education in K12 (March 2025). || Our new MOOC, AI-Assisted MATLAB Programming with ChatGPT has launched on Coursera (March, 2025).",UNKNOWN,Akos Ledeczi | ISIS Website Skip to main content Horizontal Menu Research Areas Projects Publications NSA Center of Academic Excellence Education Prospective Students Summer Program Info Team Sponsors Contact Opportunities Login Submit Hamburger Menu Home ISIS Calendar Research Research Projects Research Areas...,missing_research_description; missing_ra_opportunity_cues
Clemson University,75,Abolfazl Razi,School of Computing,https://arazi.people.clemson.edu,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain","Our research focuses on AI-native agents—from autonomous vehicles and drones to edge devices and assistive systems—that learn the environment, anticipate the consequences of actions, and make decisions under networking, sensing, and computational constraints.",artificial intelligence; machine learning; language models; reinforcement learning,Please email your CV and a brief research background with the subject “Application for Open Positions.” News [2025/12] Our paper “Factorized Transport Alignment for Multimodal and Multiview E-commerce Representation Learning” is accepted by WCDM 2026 . || [2025/11] My PhD student Xiwen Chen successfully defended his PhD thesis.,"Open Positions: We occasionally have openings for MS, PhD, undergraduate, and part-time researchers.",[2025/11] My PhD student Xiwen Chen successfully defended his PhD thesis.,NONE
Clemson University,75,Eric Patterson,School of Computing,https://people.cs.clemson.edu/~ekp,,faculty_page,areas=vision; verified_by=official_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Clemson University,75,Feng Luo 0001,School of Computing,https://people.cs.clemson.edu/~luofeng,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain",UNKNOWN,artificial intelligence,"Feng Luo's Homepage Home Research Teaching Publications Group Service Latest News Dr. || 15st, 2023 Three papers get accepted by Nature Communications this year.",Feiyan Cai join the group as research assistant professor Nov.,UNKNOWN,missing_research_description; missing_advising_cues
Clemson University,75,James Wang,School of Computing,https://people.cs.clemson.edu/~jzwang,,faculty_page,"areas=nlp,vision; verified_by=official_domain",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Clemson University,75,Long Cheng 0005,School of Computing,https://people.computing.clemson.edu/~lcheng2,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain",[ Award ] 12/2020: Google awarded us an Abuse Research Grant to support our research in abuse risks in Google products.,artificial intelligence; machine learning; deep learning; natural language processing; language models; data mining,"Associate Professor School of Computing Clemson University Clemson, SC 29634 Email: lcheng2@clemson.edu Office: McAdams 210 Google Scholar News [ Paper ] 06/2025: Jingwen's paper on App Account Deletion was accepted by USENIX Security , 2025. || [ Paper ] 03/2025: Ebuka had another paper accepted by the International AAAI Conference on Web and Social Media ( ICWSM ), 2025.","From 06/2009 to 10/2011, I was a research assistant at Hong Kong Polytechnic University and University of Texas at Arlington , respectively.","More… Group Members Current Graduate Students Jeffrey Young CS PhD Student, MS from Georgia Southern University.",NONE
Clemson University,75,Rong Ge 0002,School of Computing,https://people.cs.clemson.edu/~rge,,faculty_page,areas=mlmining; verified_by=official_domain,UNKNOWN,UNKNOWN,"News [2022/05] Congratulations Tyler! || 2020 - July 2023 Winner of the IEEE TPDS Award for Editorial Excellence, 2021 NSF CAREER Awardee, 2015 Dr.",students to join my lab every year.,﻿ Rong Ge Rong Ge Professor CV Research People Publications Teaching Services For Prospective Students I usually recruit 1-2 new Ph.D.,missing_research_description; missing_research_tags
UNC - Charlotte,75,Andrew R. Willis,Homepage - College of Computing and Informatics,https://ece.charlotte.edu/directory/dr-andrew-r-willis-phd,,faculty_page,areas=vision; verified_by=official_domain,UNKNOWN,machine learning; computer vision,Submit search query to search.charlotte.edu Academics Admissions Campus Life Research Athletics About Apply Visit Give News & Events Directory My UNC Charlotte Quick Links Majors & Minors Graduate Programs Calendar Campus Maps Class Registration Financial Aid Housing Library Report an Incident Resources Prospective... || doi: 10.1117/12.2225540 Departments Civil and Environmental Engineering Electrical and Computer Engineering Engineering Technology and Construction Management Industrial and Systems Engineering Mechanical Engineering and Engineering Science Facebook Instagram LinkedIn Twitter YouTube College Resources News Make a...,UNKNOWN,UNKNOWN,missing_research_description; missing_ra_opportunity_cues; missing_advising_cues
UNC - Charlotte,75,Anni Li,Homepage - College of Computing and Informatics,https://ece.charlotte.edu/directory/dr-anni-li-phd,,faculty_page,areas=mlmining; verified_by=official_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fetch_failed; missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
UNC - Charlotte,75,David C. Wilson,Homepage - College of Computing and Informatics,https://cci.charlotte.edu/people/david-wilson,,faculty_page,areas=ai; verified_by=official_domain,Students Contact Us CCI Events Departments Department of Bioinformatics and Genomics Department of Computer Science Department of Software information Systems School of Data Science Academic Programs Undergraduate Studies Graduate Programs Doctoral Degrees Graduate Certificates CCI Honors Program Research Areas NEW...,artificial intelligence; machine learning; bioinformatics; genomics,Submit search query to search.charlotte.edu Academics Admissions Campus Life Research Athletics About Apply Visit Give News & Events Directory My UNC Charlotte Quick Links Majors & Minors Graduate Programs Calendar Campus Maps Class Registration Financial Aid Housing Library Report an Incident Resources Prospective...,UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
UNC - Charlotte,75,Depeng Xu 0001,Homepage - College of Computing and Informatics,https://cci.charlotte.edu/people/depeng-xu,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",Students Contact Us CCI Events Departments Department of Bioinformatics and Genomics Department of Computer Science Department of Software information Systems School of Data Science Academic Programs Undergraduate Studies Graduate Programs Doctoral Degrees Graduate Certificates CCI Honors Program Research Areas NEW...,artificial intelligence; machine learning; bioinformatics; genomics; data mining,Submit search query to search.charlotte.edu Academics Admissions Campus Life Research Athletics About Apply Visit Give News & Events Directory My UNC Charlotte Quick Links Majors & Minors Graduate Programs Calendar Campus Maps Class Registration Financial Aid Housing Library Report an Incident Resources Prospective...,UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
UNC - Charlotte,75,Hamed Tabkhi,Homepage - College of Computing and Informatics,https://ece.charlotte.edu/directory/dr-hamed-tabkhi-phd,,faculty_page,areas=ai; verified_by=official_domain,UNKNOWN,machine learning; deep learning,Submit search query to search.charlotte.edu Academics Admissions Campus Life Research Athletics About Apply Visit Give News & Events Directory My UNC Charlotte Quick Links Majors & Minors Graduate Programs Calendar Campus Maps Class Registration Financial Aid Housing Library Report an Incident Resources Prospective... || Sharif University of Technology Research: Real-time embedded vision Domain-Specific Computing (DSC) Mobile-Edge Computing (MEC) Cyber-Physical Systems (CPS) Novel architecture for emerging deep learning and machine learning algorithms Selected Publications: A.,UNKNOWN,UNKNOWN,missing_research_description; missing_ra_opportunity_cues; missing_advising_cues
UNC - Charlotte,75,Jeremy Holleman,Homepage - College of Computing and Informatics,https://ece.charlotte.edu/directory/dr-jeremy-holleman-phd,,faculty_page,areas=mlmining; verified_by=official_domain,UNKNOWN,machine learning,"Submit search query to search.charlotte.edu Academics Admissions Campus Life Research Athletics About Apply Visit Give News & Events Directory My UNC Charlotte Quick Links Majors & Minors Graduate Programs Calendar Campus Maps Class Registration Financial Aid Housing Library Report an Incident Resources Prospective... || Georgia Institute of Technology, 1997 Research: Low-power Analog, Mixed-signal, and RF Circuits Bio-medical Interface Design Neuromorphic Computation Machine Learning Hardware Resource-constrained Embedded Systems Selected Publications: M.",UNKNOWN,UNKNOWN,missing_research_description; missing_ra_opportunity_cues; missing_advising_cues
